id,x,y,tx,ty
610,0.968,-3.1582,-0.351,-0.9364
611,2.2151,5.4506,0.9969,-0.0793
612,6.8466,2.6688,0.1554,0.9878
613,6.7987,9.477,-0.5235,-0.852
614,8.912,-0.8572,-0.7718,-0.6359
615,8.5772,5.9325,0.8611,-0.5085
616,0.3924,7.1765,0.555,0.8319
617,0.3629,1.7904,0.0113,-0.9999
618,2.2792,-3.4962,-0.9094,-0.4159
619,-1.7261,8.6293,-0.1544,0.988
620,7.162,5.9412,-0.9871,0.1599
621,4.1491,2.6879,-0.5024,0.8646
622,-8.6385,-9.5397,-0.8784,-0.478
623,-3.656,0.9596,0.7665,-0.6422
624,8.4993,3.6363,-0.9067,-0.4218
625,-9.0726,-5.3569,-0.6766,-0.7363
626,-6.7195,8.9131,-0.9931,-0.1175
627,-4.5229,-7.1178,0.9488,0.316
628,5.3174,-3.5061,0.1075,0.9942
629,3.6729,7.6639,-0.9987,0.0502
630,0.8086,4.0974,-0.3695,0.9292
631,1.3009,-1.4465,0.4157,0.9095
632,7.179,4.4439,-0.9997,-0.026
633,-4.907,-4.5515,-0.4417,0.8972
634,-0.9625,-9.028,-0.0509,0.9987
635,-7.306,-7.6278,-0.9745,0.2244
636,3.5237,-5.4799,0.6694,0.7429
637,3.0937,-5.7675,0.8987,-0.4386
638,-9.0552,6.275,0.674,-0.7388
639,3.2647,-4.1157,-0.2631,-0.9648
640,2.3642,3.2398,0.7855,0.6189
641,5.5136,8.5532,0.1619,-0.9868
642,-9.0359,5.4643,0.3562,-0.9344
643,-3.254,-7.2952,0.1114,-0.9938
644,-6.3734,9.0812,0.7544,0.6564
645,-8.6528,6.8147,-0.6183,-0.7859
646,4.9561,4.8465,0.5054,-0.8629
647,-5.8163,-3.7001,-0.8842,-0.4671
648,-6.7386,6.7842,-0.6059,-0.7955
649,-4.4385,-0.0467,-0.966,0.2586
650,5.8846,-5.85,-0.9838,-0.1794
651,8.6672,-2.7754,0.9768,0.2143
652,-4.9856,-6.3116,-0.6424,-0.7663
653,2.76,-7.6025,0.8719,0.4897
654,6.6984,3.5553,-0.9178,0.3971
655,0.3717,-0.4901,-0.2648,0.9643
656,-2.6351,-9.0822,-0.9595,-0.2816
657,-3.6169,4.8909,0.6687,0.7435
658,5.9573,4.5701,-0.3585,-0.9335
659,6.354,1.8115,0.2791,-0.9603
660,-4.4493,6.2183,0.5179,0.8554
661,5.4222,9.0295,0.7928,0.6095
662,2.2489,2.1844,0.6103,0.7921
663,5.967,-9.0697,0.7165,-0.6976
664,-3.2132,-1.8309,-0.9844,-0.1762
665,-9.0672,7.5495,-0.9789,0.2043
666,-5.932,-2.2485,0.7835,0.6214
667,1.778,-6.7728,-0.59,-0.8074
668,-6.318,2.674,0.6753,-0.7375
669,3.2424,-8.5315,0.4717,-0.8817
670,-7.1505,0.3459,-0.7024,-0.7118
671,-1.7117,2.6058,0.8902,0.4556
672,-6.2833,0.819,0.7608,0.649
673,-4.5503,9.0259,0.9524,0.3049
674,0.8335,-2.6629,-0.047,0.9989
675,6.2925,2.623,0.6582,0.7529
676,5.3074,4.6089,-0.0631,0.998
677,-4.1302,-2.3278,-0.7504,0.661
678,9.4286,-7.7462,0.9365,-0.3506
679,-6.2446,-0.8541,-0.769,-0.6392
680,4.4451,-4.1281,0.5089,-0.8608
681,-0.0612,-2.5917,-0.2466,-0.9691
682,6.271,8.4635,0.7604,0.6495
683,-0.9554,3.0853,-0.0883,-0.9961
684,-7.1798,4.9446,-0.157,0.9876
685,-1.7487,6.3542,-0.6417,-0.7669
686,-8.1911,1.7681,-0.5409,0.8411
687,-5.8574,4.9969,0.9999,-0.0146
688,-9.4993,1.7288,-0.085,0.9964
689,-2.5926,-0.822,-0.182,0.9833
690,-5.4151,1.4439,0.9066,-0.422
691,0.4086,9.0202,0.988,0.1542
692,-0.5046,1.8941,-0.3287,-0.9444
693,2.2638,7.5622,-0.1544,-0.988
694,4.9564,7.1895,0.5165,-0.8563
695,-8.5971,-4.0046,0.9871,-0.1599
696,7.2546,6.3487,0.9883,-0.1527
697,-4.517,-6.8423,0.9171,0.3987
698,5.8999,-3.702,0.4362,-0.8998
699,4.0795,-4.0524,-0.6064,-0.7952
700,-1.4404,-4.6015,-0.6012,-0.7991
701,4.5362,1.2765,0.6921,0.7218
702,5.0623,-2.3444,-0.5868,-0.8097
703,0.4717,-6.2678,0.9939,-0.1098
704,-2.1542,-5.9294,0.8504,-0.5261
705,-9.5426,-7.1504,-0.9278,0.3732
706,4.0097,3.9663,0.9687,0.2484
707,8.0339,-0.0087,-0.6485,0.7612
708,-2.3414,-6.32,0.4618,-0.887
709,1.7932,-0.3864,-0.3,-0.9539
710,6.8679,-4.9506,-0.9675,0.2527
711,0.9663,-6.3085,0.9407,0.3393
712,0.0733,8.1882,-0.8963,0.4434
713,0.8041,5.5063,-0.9811,0.1934
714,-2.3181,3.7077,0.9009,-0.434
715,-3.1207,7.5639,-0.6322,-0.7748
716,-0.8902,-8.5178,-0.3778,0.9259
717,-7.7032,7.3025,-0.9874,-0.1584
718,-9.4648,-3.0931,0.9151,0.4032
719,5.7562,3.5084,0.9852,-0.1715
720,7.1288,-3.1543,-0.6377,0.7703
721,4.6178,8.4552,-0.9903,0.1386
722,7.5664,8.5353,-0.6143,0.7891
723,-8.518,-8.5866,-0.4114,-0.9114
724,-3.1074,3.9567,-0.5239,-0.8518
725,-4.5174,0.5006,-0.2162,-0.9764
726,3.5817,4.4614,-0.1138,0.9935
727,-0.101,-8.1034,-0.401,0.9161
728,-7.6552,-0.8733,0.706,0.7082
729,-0.517,6.3043,-0.5594,-0.8289
730,4.8438,5.3882,0.9689,0.2475
731,2.3337,-7.6759,-0.8175,-0.5759
732,0.4146,9.4646,0.6832,-0.7303
733,3.5562,-9.116,0.7738,-0.6334
734,1.4162,5.9104,-0.9492,0.3148
735,4.0799,-9.011,-0.9675,0.2529
736,-1.9062,8.1481,0.8853,0.465
737,-1.3025,7.2617,-0.4775,-0.8786
738,5.4812,1.7531,0.4329,-0.9014
739,-4.5625,6.6944,0.0336,0.9994
740,-0.9474,3.4952,-0.8802,0.4746
741,6.2362,-4.4905,0.5297,-0.8482
742,-4.4909,-4.5112,0.7165,-0.6976
743,5.9206,-3.2578,0.0428,0.9991
744,2.7393,8.496,-0.9499,-0.3124
745,0.4693,8.582,0.3535,0.9354
746,9.357,-3.249,0.802,0.5973
747,-1.2681,1.8623,0.8481,-0.5299
748,-8.9964,-2.6608,0.4287,-0.9035
749,2.7681,-0.4922,0.063,-0.998
750,7.6151,1.8245,0.9534,0.3016
751,7.6584,2.2985,0.5555,-0.8315
752,-3.2187,-3.2597,-0.9252,0.3795
753,-5.8509,-8.6192,-0.5485,0.8362
754,-5.8194,2.3271,-0.9577,-0.2879
755,-1.3654,0.0254,0.8397,0.543
756,-1.2582,1.3592,0.0417,-0.9991
757,-5.7742,-4.1631,-0.8688,-0.4951
758,-5.4508,0.5354,0.388,0.9217
759,-4.9272,3.9548,0.3784,0.9256
760,-8.5284,4.4822,0.4015,0.9159
761,-8.5398,-6.7856,0.9365,0.3505
762,4.4557,-7.2796,-0.8517,-0.5241
763,1.8066,-8.9659,0.5377,-0.8432
764,9.1159,-1.806,0.994,0.1097
765,-3.587,-8.215,0.953,0.3031
766,-3.6658,-6.72,-0.8973,-0.4415
767,6.7121,-7.6985,0.4229,-0.9062
768,4.1018,6.3329,-0.4637,0.886
769,1.3554,-8.1504,-0.5858,0.8104
770,-2.3186,-0.8042,-0.8223,-0.5691
771,-1.2687,-3.0918,-0.1515,0.9884
772,-7.651,-3.9897,0.9861,0.1664
773,-6.6529,-2.2633,-0.0927,-0.9957
774,-1.4378,-7.6156,-0.7042,-0.71
775,9.3579,-4.4841,-0.874,-0.4859
776,1.2561,6.4098,-0.0522,-0.9986
777,-7.205,-4.6079,-0.4527,-0.8917
778,2.6548,-6.339,0.2737,0.9618
779,2.2395,1.3777,-0.6003,0.7998
780,2.7575,1.8965,0.7022,0.712
781,-0.8405,9.4392,0.6852,0.7284
782,7.6927,2.7343,-0.4473,-0.8944
783,-5.4223,-9.5092,0.6306,-0.7761
784,3.1308,-6.7312,0.9727,-0.232
785,5.7579,-3.9495,-0.6921,-0.7218
786,-5.051,2.6708,0.4023,0.9155
787,1.3533,5.3866,0.7876,0.6161
788,-8.4527,8.5947,0.3847,-0.923
789,4.4816,-3.1586,-0.88,-0.4749
790,-0.5357,-9.4633,-0.7363,-0.6767
791,5.9405,-2.3256,0.1964,-0.9805
792,-5.4699,5.3031,-0.2894,-0.9572
793,-5.4322,7.7283,0.5061,-0.8625
794,3.7044,-4.0215,0.9383,0.3459
795,-3.1369,-5.3829,-0.0156,-0.9999
796,0.9255,-1.7426,0.5921,-0.8059
797,4.1192,8.1254,-0.2251,0.9743
798,8.9735,-9.5605,-0.6353,-0.7723
799,-4.0801,7.6693,-0.3923,0.9198
800,1.8963,-4.5876,0.9653,-0.261
801,2.6826,3.5069,0.978,0.2085
802,4.0218,-1.8921,-0.8769,-0.4806
803,8.2215,2.1699,0.5009,0.8655
804,-2.1912,4.5673,-0.2352,-0.972
805,-8.1083,-0.3387,0.449,0.8935
806,-5.9149,-4.5308,0.0917,0.9958
807,-5.7905,-1.8168,-0.9994,0.0354
808,-8.4891,-1.2652,0.8602,-0.5099
809,-7.1238,1.4352,0.2382,0.9712
810,1.2806,1.4405,0.6167,0.7872
811,0.9521,-8.0033,0.0564,-0.9984
812,-4.0741,-0.4548,-1.0,-0.0039
813,1.4395,8.9827,0.8503,-0.5263
814,9.4783,-6.3577,0.6049,0.7963
815,-6.3776,5.5012,-0.6083,-0.7937
816,2.3387,8.6473,0.1074,0.9942
817,7.6385,3.6961,0.5529,0.8332
818,6.6815,5.8147,-0.4062,-0.9138
819,-7.124,-1.8239,-0.8317,-0.5552
820,0.9202,6.7674,0.0303,-0.9995
821,-5.007,8.4836,-0.365,0.931
822,7.1375,-1.7615,-0.947,0.3211
823,3.1228,9.0927,-0.8287,0.5596
824,4.4048,-9.0615,0.995,-0.0998
825,5.47,-4.089,-0.2624,0.965
826,5.2964,4.9242,-0.2779,0.9606
827,3.5722,-6.1985,-0.6107,0.7919
828,6.7904,-0.9651,-0.9188,-0.3948
829,7.5882,-6.7935,-0.0146,0.9999
830,1.3204,-4.5978,0.8617,-0.5075
831,0.4229,4.1598,-0.0984,0.9951
832,9.4994,-1.2852,0.7933,-0.6088
833,2.7255,-9.3672,0.796,0.6053
834,-3.558,-5.4853,-0.5539,-0.8326
835,-8.9703,-3.1663,0.834,-0.5517
836,2.1854,-3.156,0.4886,0.8725
837,-0.5583,0.9381,0.9803,-0.1977
838,-3.2483,-2.8025,-0.9565,0.2917
839,-7.3076,2.3276,0.9424,-0.3345
840,-8.9099,-1.3289,-0.4438,-0.8961
841,-5.3354,-1.8879,-0.3185,0.9479
842,1.7108,-8.5908,0.378,0.9258
843,7.1279,-6.727,-0.3312,0.9435
844,-5.0609,5.3338,0.834,0.5517
845,-2.2706,-4.0017,0.6185,0.7858
846,4.465,2.722,0.7915,0.6112
847,9.3873,8.4816,-0.8851,0.4655
848,7.7325,4.1342,0.2825,-0.9593
849,6.3515,-2.1767,0.6307,0.776
850,1.8665,0.4974,0.6831,0.7303
851,-8.5593,-5.9156,-0.6207,-0.7841
852,7.7086,-0.547,0.3258,0.9454
853,-7.3019,-0.8437,0.8178,0.5756
854,-6.8656,-9.1,0.499,0.8666
855,-5.3626,8.5945,0.8874,-0.4611
856,6.7864,-2.6738,0.4341,-0.9009
857,-7.5797,2.2577,-0.6083,0.7937
858,5.8073,-2.6827,-0.5578,-0.83
859,-3.1993,3.5728,-0.9727,-0.2321
860,-8.9789,-8.6344,-0.4421,-0.897
861,6.2269,-4.8809,-0.4105,-0.9118
862,5.9495,7.7182,-0.6903,-0.7235
863,-4.1167,1.8783,-0.101,0.9949
864,-4.0847,5.9551,0.9701,0.2426
865,-2.6645,6.6644,-0.9613,0.2756
866,-1.913,3.7168,0.7744,-0.6327
867,-4.6034,7.7449,-0.9062,-0.4229
868,-7.6085,0.9004,0.4949,-0.869
869,3.2298,-8.0663,0.9986,-0.0526
870,-6.345,-5.9399,0.5165,0.8563
871,5.4752,-1.7935,-0.3577,-0.9338
872,7.5914,4.4249,-0.4579,-0.889
873,-3.1299,2.2825,0.9921,-0.1256
874,-6.7187,8.5325,0.9959,-0.0903
875,-9.4854,-2.7862,-0.3874,-0.9219
876,-0.1111,-9.0092,0.0401,0.9992
877,-2.6821,-4.6069,0.3004,-0.9538
878,-0.027,-1.8251,0.7823,0.6229
879,-4.0786,-1.7583,0.1917,-0.9815
880,9.3719,-0.0222,0.845,-0.5348
881,8.9985,-7.5725,-0.741,0.6715
882,2.3311,4.3985,-0.6816,-0.7317
883,-0.5605,-7.1034,-0.9052,0.425
884,9.0326,-4.0372,-0.9245,0.3811
885,9.4609,1.4257,-0.3703,0.9289
886,1.7195,-0.8196,0.0761,-0.9971
887,5.7576,6.7567,0.9207,-0.3904
888,-8.0918,2.3645,0.9315,-0.3637
889,-7.7264,1.4369,0.4552,0.8904
890,2.7658,0.0352,0.706,-0.7082
891,-5.7886,-6.2522,-0.0789,-0.9969
892,9.1084,-6.2954,-0.0178,0.9998
893,-9.5441,4.54,0.912,0.4103
894,-8.5249,0.0596,-0.1128,0.9936
895,4.9863,-3.5073,0.8517,-0.5241
896,7.5576,-8.2139,-0.6699,-0.7425
897,-6.7234,5.3485,-0.1809,-0.9835
898,8.6402,-8.6023,-0.0449,0.999
899,8.6158,1.7005,-0.1912,-0.9816
900,-8.4887,2.5912,0.9844,0.1758
901,7.2777,3.7014,-0.7085,0.7057
902,6.6473,-9.3911,-0.6993,-0.7149
903,2.7799,9.3858,0.6074,0.7944
904,8.0642,-8.5869,0.4428,-0.8966
905,6.3179,0.8069,0.0939,0.9956
906,0.8123,7.1468,-0.5761,-0.8174
907,0.8377,-3.9539,-0.8278,0.5611
908,3.9757,-6.6626,-0.8234,-0.5675
909,-8.5643,3.0476,0.7806,0.625
910,3.9574,4.4446,0.9944,0.1061
911,3.9952,-1.3427,0.8429,-0.5381
912,-5.5024,4.9056,-0.123,0.9924
913,-2.2483,-6.6974,0.4239,-0.9057
914,8.1291,6.2525,1.0,-0.0041
915,2.7284,2.2035,0.24,0.9708
916,-3.9604,9.3586,-0.0952,0.9955
917,2.7494,5.9635,-0.5206,-0.8538
918,-8.0755,-3.5932,0.9765,-0.2154
919,-2.2337,-2.1699,0.8633,-0.5046
920,-1.6982,-7.2375,-0.9998,-0.0181
921,8.0047,-2.1558,0.2797,-0.9601
922,-3.713,-0.5047,0.6578,0.7532
923,-1.7139,5.3888,0.99,-0.1413
924,3.5785,-5.8477,0.975,-0.2221
925,-3.6723,-9.459,0.5159,0.8566
926,-1.3788,-1.7205,-0.3056,0.9522
927,-0.0142,4.9775,0.8084,0.5886
928,-6.407,-6.3584,-0.136,0.9907
929,-1.789,7.6196,0.4027,-0.9154
930,-0.9017,5.3404,-0.7217,0.6922
931,2.2842,-2.17,0.8497,0.5273
932,-8.4947,2.1481,-0.5476,0.8368
933,7.2443,6.7047,0.9932,-0.1167
934,8.0542,5.8857,-0.686,-0.7276
935,2.8101,-8.5851,-0.8644,0.5027
936,5.8293,2.6284,0.5007,0.8656
937,-8.0367,3.6642,0.9962,-0.0867
938,7.106,-0.5441,0.4306,-0.9025
939,8.6344,8.9633,-0.1965,0.9805
940,0.432,-9.0742,0.9046,0.4262
941,1.2997,6.7291,0.9374,0.3483
942,0.8922,1.8845,0.7273,0.6863
943,2.7515,4.0927,-0.874,-0.486
944,2.3073,9.01,0.9015,-0.4328
945,5.0246,2.2691,-0.9998,0.0205
946,4.0644,7.2536,0.5514,-0.8343
947,-3.7151,4.4977,-0.9428,0.3335
948,4.422,5.4668,-0.2573,-0.9663
949,-1.6986,4.8881,-0.1137,-0.9935
950,4.9438,6.651,0.4598,0.888
951,-9.3547,6.669,-0.6433,0.7656
952,-7.2554,0.0607,-0.6504,-0.7596
953,-0.0857,-6.2202,0.903,0.4297
954,5.4258,-7.3044,-0.6449,0.7643
955,8.0431,-1.3437,-0.9762,-0.2169
956,1.4515,-9.0515,0.9997,-0.0237
957,-6.4021,-4.4826,-0.9872,0.1593
958,-4.1069,6.7018,0.4032,-0.9151
959,-4.6142,3.5994,-0.9103,0.414
960,-2.1975,-7.1905,0.2874,-0.9578
961,-7.7393,4.8455,-0.8256,-0.5642
962,-0.7997,2.2756,0.7567,-0.6538
963,2.3359,-2.6523,-0.8475,0.5308
964,-6.6989,0.8243,-0.7928,-0.6094
965,-2.3107,8.1234,-0.6845,-0.729
966,-2.2024,2.618,-0.8683,0.4961
967,-7.1136,-8.476,0.6163,0.7875
968,3.2591,4.114,0.8321,0.5546
969,-1.795,-6.3662,0.9945,0.1046
970,4.5302,9.4129,0.7006,-0.7136
971,-3.709,-6.3639,0.0849,0.9964
972,1.7567,6.2162,0.2395,0.9709
973,-4.158,4.8811,-0.0876,-0.9962
974,4.5848,0.915,-0.4259,0.9048
975,7.704,-4.1332,-0.9993,-0.038
976,1.0096,4.8866,0.5224,0.8527
977,-3.9868,8.9299,0.9682,-0.2502
978,7.2914,8.1301,0.5958,-0.8031
979,0.5121,4.5099,0.6556,-0.7551
980,-1.3692,6.2736,-0.8333,0.5528
981,-7.6477,0.3391,0.0776,-0.997
982,5.9141,9.3778,0.6185,0.7858
983,-2.7474,1.7376,0.9985,0.0541
984,4.9746,-5.3772,0.9921,0.1252
985,1.3391,3.1825,-0.8556,-0.5177
986,-0.5286,8.5774,-0.961,0.2766
987,4.882,7.5912,-0.9936,-0.113
988,-4.4826,3.2277,0.9989,0.0469
989,-2.7107,9.4546,-0.8843,0.4669
990,-0.8535,5.0648,-0.1993,-0.9799
991,2.6452,8.0069,-0.9359,0.3523
992,-7.2768,3.5166,-0.1115,-0.9938
993,-6.7469,4.0598,0.1065,0.9943
994,1.3275,-5.7862,0.3864,-0.9223
995,1.4037,1.0096,-0.8496,-0.5275
996,8.5546,1.4242,0.244,0.9698
997,6.3378,-7.6715,0.0833,0.9965
998,9.5733,4.8539,-0.6935,-0.7204
999,-6.2376,-6.6461,0.4814,-0.8765
1000,-9.4905,-9.3607,-0.8627,0.5056
1001,8.4946,-5.4767,-0.0521,0.9986
1002,-4.5027,5.8596,0.6707,-0.7417
1003,-0.3672,-5.4027,-0.4858,-0.8741
1004,-2.6794,-1.3412,-0.9473,0.3204
1005,7.2098,-5.3855,-0.9971,0.076
1006,-4.894,-7.1961,0.2835,0.959
1007,-4.5289,-3.2049,-0.6991,-0.7151
1008,-0.0944,-0.923,-0.6313,0.7755
1009,-3.1332,-9.5644,0.9996,-0.0274
1010,1.8219,-6.2528,-0.9923,0.1242
1011,3.2176,7.7166,-0.9961,0.0886
1012,-6.792,1.8793,-0.9156,-0.4021
1013,-5.0493,-0.8027,0.8663,-0.4995
1014,-5.9017,-9.4566,0.3139,-0.9495
1015,9.4564,7.223,-0.9532,0.3023
1016,-6.8353,3.0467,-0.1954,-0.9807
1017,4.4161,-6.3863,-0.8568,-0.5157
1018,-2.3138,7.1231,-0.9989,0.0479
1019,3.6773,2.784,0.3546,0.935
1020,6.722,7.1288,-0.9744,0.2247
1021,8.4988,-4.0469,0.0263,0.9997
1022,-0.5164,-5.0631,0.8602,-0.5099
1023,7.1746,-3.5774,-0.5112,0.8594
1024,-8.6369,-2.2774,0.9554,-0.2955
1025,-8.5893,-7.6315,-0.9785,-0.2062
1026,7.7657,-6.2258,-0.6774,-0.7356
1027,5.3622,6.7593,-0.9638,-0.2665
1028,-2.1732,4.8983,0.6874,0.7263
1029,0.8155,-9.0482,-0.7107,0.7034
1030,-1.7296,-8.142,0.8122,0.5834
1031,-7.7075,-5.8393,-0.7161,-0.698
1032,8.0456,4.0907,-0.9448,0.3276
1033,-6.2504,3.1447,0.1749,-0.9846
1034,-0.3918,-3.1256,0.1845,0.9828
1035,8.5407,2.661,0.5114,0.8594
1036,-9.1069,-4.011,-0.8318,0.5551
1037,5.7617,-9.3525,0.8955,-0.4451
1038,5.9358,8.4625,-0.2461,-0.9692
1039,-7.6711,1.8584,-0.873,0.4877
1040,3.1803,7.2221,-0.9941,-0.1083
1041,7.1219,-6.3312,0.8632,0.5048
1042,9.3783,-5.8807,0.9953,-0.0968
1043,-1.2482,-0.4533,-0.5014,-0.8652
1044,-8.1092,3.2586,-0.2206,0.9754
1045,-5.7849,-1.3689,-0.8581,-0.5134
1046,-8.0419,8.6095,0.7726,0.6349
1047,4.9638,-1.3913,0.9771,-0.213
1048,-2.6781,2.7877,0.4552,0.8904
1049,3.7099,1.3332,-0.5978,-0.8017
1050,-2.8085,8.1959,0.0286,0.9996
1051,-7.686,3.0502,-0.2024,-0.9793
1052,-5.3152,-9.0681,0.1677,-0.9858
1053,6.3319,7.1231,-0.4628,-0.8865
1054,1.3229,-7.5976,-0.7522,-0.6589
1055,7.743,-2.237,0.7803,-0.6254
1056,-2.7757,6.4142,0.8804,0.4742
1057,3.14,5.7979,-0.4868,0.8735
1058,-2.1691,-2.7667,0.0108,0.9999
1059,-2.3581,1.7582,0.9972,-0.0752
1060,-6.8587,-6.6766,-0.7681,0.6404
1061,-8.5834,-4.943,-0.109,-0.994
1062,3.102,-3.087,-0.3987,-0.9171
1063,-6.8654,-7.6406,0.236,0.9718
1064,-7.6134,-7.3036,0.0691,0.9976
1065,6.4044,6.6698,-0.1953,0.9807
1066,1.3142,-5.4299,-0.8481,0.5298
1067,5.4973,-2.7211,0.0983,0.9952
1068,-6.7306,-0.0266,0.9924,0.1232
1069,-8.5178,-0.5492,0.7264,-0.6873
1070,-1.3832,4.0035,0.9767,-0.2144
1071,4.5514,7.1353,-0.5441,0.839
1072,-6.4025,-3.6677,-0.5279,0.8493
1073,8.9082,-8.9912,0.999,0.0445
1074,-4.0129,3.6548,-0.4244,-0.9055
1075,-1.2886,5.4016,0.4565,-0.8897
1076,1.3623,-9.5332,0.6049,0.7963
1077,7.5624,-5.3507,0.5376,0.8432
1078,-7.6155,-8.0648,0.2492,-0.9685
1079,5.4881,0.9514,-0.7447,-0.6674
1080,3.6508,5.929,0.9605,0.2781
1081,-1.0109,-5.0498,-0.7179,-0.6961
1082,-4.8659,7.5931,-0.3618,0.9323
1083,-8.612,-3.0421,-0.6787,0.7344
1084,-4.5421,-8.595,0.1237,-0.9923
1085,3.12,3.517,0.3736,-0.9276
1086,1.0117,-7.6796,-0.8103,0.586
1087,-0.3703,5.9029,0.9454,-0.326
1088,9.5541,7.6615,-0.8322,0.5545
1089,-5.8575,8.6041,0.1368,-0.9906
1090,-8.09,5.8938,-0.9949,0.1011
1091,5.3257,-5.7913,0.7998,-0.6003
1092,-1.3444,0.8811,0.8367,-0.5477
1093,-5.8965,0.3715,0.8529,0.5221
1094,-0.9823,-5.791,0.9214,-0.3885
1095,1.8598,-0.0089,0.457,-0.8895
1096,-3.6946,-7.7684,0.2567,-0.9665
1097,-3.5865,9.0129,0.3036,0.9528
1098,5.0424,1.3354,0.3394,-0.9406
1099,-2.2296,-1.7644,0.5885,-0.8085
1100,5.4459,-2.2656,-0.2435,0.9699
1101,7.2618,-2.7865,0.9553,-0.2955
1102,8.6078,8.0855,0.9513,0.3082
1103,-9.49,-6.6888,0.5882,0.8087
1104,-2.7906,-6.7201,-0.9723,-0.2339
1105,6.7185,5.0348,-0.8887,-0.4584
1106,9.3886,-8.1254,-0.6122,-0.7907
1107,1.3238,-0.4744,0.9943,0.1064
1108,-3.5523,-4.57,0.9692,-0.2465
1109,-3.0496,4.5101,0.961,0.2765
1110,7.5881,-1.7967,0.6225,0.7826
1111,-7.2642,8.979,0.9961,0.0879
1112,4.0726,-8.5627,-0.9131,-0.4078
1113,-7.2468,7.7256,0.9108,-0.4128
1114,-3.1103,1.8052,-0.5039,-0.8638
1115,4.5169,-8.0621,0.4408,-0.8976
1116,1.4163,-4.1477,0.9965,0.0834
1117,0.5513,5.8567,-0.9654,-0.2609
1118,-2.7525,5.3739,-0.9679,0.2513
1119,0.3846,5.3104,-1.0,0.0065
1120,4.0452,-7.1822,0.8988,0.4383
1121,-9.085,-0.0905,-0.4004,-0.9163
1122,-5.9371,8.9762,-0.9998,-0.0202
1123,1.8688,-8.1621,0.095,-0.9955
1124,-9.0559,-0.5405,-0.9957,0.0923
1125,-9.4034,5.3781,0.5909,0.8067
1126,5.0486,3.2041,-0.5966,-0.8025
1127,-3.7147,-7.2164,0.4686,0.8834
1128,-6.8411,5.0596,0.6954,-0.7186
1129,4.907,-9.4526,-0.7579,-0.6524
1130,5.91,0.0095,0.5506,0.8348
1131,-1.4148,7.6262,0.9721,-0.2344
1132,8.913,0.904,-0.9933,-0.1151
1133,-4.0616,-5.8774,0.8969,0.4422
1134,5.815,-1.7775,-0.6989,-0.7152
1135,-7.718,4.1034,-0.0201,0.9998
1136,-5.0596,0.1055,0.331,-0.9436
1137,-3.1221,-8.6547,0.4134,-0.9106
1138,9.0824,6.8004,0.9913,-0.1319
1139,7.5575,-3.5209,-0.9999,-0.0117
1140,-1.4234,-2.6382,-0.9602,0.2793
1141,0.7979,-2.3321,0.0218,-0.9998
1142,-9.3556,9.07,0.6731,0.7395
1143,-5.041,4.4864,-0.9569,-0.2905
1144,-2.7757,7.253,-0.9581,-0.2865
1145,2.6997,9.0878,0.8461,0.533
1146,-2.5951,5.0224,-0.8701,0.4928
1147,-3.1058,5.8489,0.6044,-0.7967
1148,-1.0112,2.6859,0.6186,-0.7857
1149,-4.614,-5.0456,0.8118,0.5839
1150,7.5548,-5.8418,0.8419,0.5396
1151,9.1091,-7.1268,-0.0797,0.9968
1152,-0.4349,4.9022,0.7061,-0.7081
1153,8.2118,-7.1584,0.6896,0.7242
1154,-7.6246,-2.2923,-0.1874,-0.9823
1155,-6.787,-7.2384,0.8047,0.5937
1156,-5.3464,-6.6585,-0.7153,-0.6988
1157,-8.0437,8.0591,-0.6182,0.786
1158,1.7838,-3.9698,0.2421,-0.9703
1159,7.0995,1.7953,0.1023,0.9948
1160,8.1062,4.993,-0.6413,-0.7673
1161,8.165,5.4855,0.0898,0.996
1162,-8.0637,4.8578,-0.2264,-0.974
1163,-9.5472,4.1428,0.7012,-0.713
1164,-0.3959,6.8123,0.6991,0.7151
1165,-4.4063,2.7415,0.6688,-0.7434
1166,4.9852,-5.8948,-0.8321,-0.5547
1167,1.4223,-1.7532,0.6977,0.7164
1168,5.4053,-6.7973,-0.8981,0.4397
1169,0.0624,9.0932,0.5313,0.8472
1170,-3.1234,2.7966,-0.3069,-0.9517
1171,-2.1752,-7.7673,0.0557,-0.9984
1172,-8.058,6.2866,0.7871,0.6169
1173,2.2644,9.4483,-0.9993,-0.0386
1174,2.8077,-9.0675,0.395,-0.9187
1175,8.9476,-2.2171,0.9206,-0.3904
1176,3.2381,-4.4535,-0.9964,-0.0848
1177,8.0648,1.7572,0.9516,-0.3073
1178,8.9188,-3.1877,-0.975,-0.2224
1179,-5.3746,0.0068,-0.787,0.6169
1180,2.33,0.0515,0.5786,-0.8156
1181,-8.5349,0.3803,-0.999,0.0441
1182,8.2106,-4.5116,-0.9845,0.1756
1183,2.7582,-2.7203,-0.9981,0.0608
1184,-8.4501,-0.805,0.5713,-0.8207
1185,-4.1678,4.0577,0.4924,-0.8704
1186,1.3623,1.7754,-0.8218,0.5698
1187,-8.0668,-5.3974,-0.4998,0.8661
1188,-7.6291,-2.657,-0.9987,0.0507
1189,3.1869,-6.2922,-0.8973,-0.4415
1190,1.8582,8.1796,0.0732,0.9973
1191,-8.985,-7.2992,0.2727,-0.9621
1192,5.785,-5.3031,-0.9964,0.0848
1193,4.8936,-4.3959,-0.5039,0.8638
1194,3.0517,-7.2586,0.7831,0.6219
